"experiment_id","scenario","run_seed","depth_zone","larvae","total_larvae","proportion"
"E2","V2M3",25102,"120-160 cm",0,0,NA
"E2","V2M3",25102,"160-200 cm",0,0,NA
"E2","V2M3",25102,">200 cm",0,0,NA
"E2","V2M3",25103,"<40 cm",0,0,NA
"E2","V2M3",25103,"40-80 cm",0,0,NA
"E2","V2M3",25103,"80-120 cm",0,0,NA
"E2","V2M3",25103,"120-160 cm",0,0,NA
"E2","V2M3",25103,"160-200 cm",0,0,NA
"E2","V2M3",25103,">200 cm",0,0,NA
"E2","V2M3",25104,"<40 cm",0,0,NA
"E2","V2M3",25104,"40-80 cm",0,0,NA
"E2","V2M3",25104,"80-120 cm",0,0,NA
"E2","V2M3",25104,"120-160 cm",0,0,NA
"E2","V2M3",25104,"160-200 cm",0,0,NA
"E2","V2M3",25104,">200 cm",0,0,NA
"E2","V2M3",25105,"<40 cm",0,0,NA
"E2","V2M3",25105,"40-80 cm",0,0,NA
"E2","V2M3",25105,"80-120 cm",0,0,NA
"E2","V2M3",25105,"120-160 cm",0,0,NA
"E2","V2M3",25105,"160-200 cm",0,0,NA
"E2","V2M3",25105,">200 cm",0,0,NA
"E2","V2M3",25106,"<40 cm",0,0,NA
"E2","V2M3",25106,"40-80 cm",0,0,NA
"E2","V2M3",25106,"80-120 cm",0,0,NA
"E2","V2M3",25106,"120-160 cm",0,0,NA
"E2","V2M3",25106,"160-200 cm",0,0,NA
"E2","V2M3",25106,">200 cm",0,0,NA
"E2","V2M3",25107,"<40 cm",0,0,NA
"E2","V2M3",25107,"40-80 cm",0,0,NA
"E2","V2M3",25107,"80-120 cm",0,0,NA
"E2","V2M3",25107,"120-160 cm",0,0,NA
"E2","V2M3",25107,"160-200 cm",0,0,NA
"E2","V2M3",25107,">200 cm",0,0,NA
"E2","V2M3",25108,"<40 cm",0,0,NA
"E2","V2M3",25108,"40-80 cm",0,0,NA
"E2","V2M3",25108,"80-120 cm",0,0,NA
"E2","V2M3",25108,"120-160 cm",0,0,NA
"E2","V2M3",25108,"160-200 cm",0,0,NA
"E2","V2M3",25108,">200 cm",0,0,NA
"E2","V2M3",25109,"<40 cm",0,0,NA
"E2","V2M3",25109,"40-80 cm",0,0,NA
"E2","V2M3",25109,"80-120 cm",0,0,NA
"E2","V2M3",25109,"120-160 cm",0,0,NA
"E2","V2M3",25109,"160-200 cm",0,0,NA
"E2","V2M3",25109,">200 cm",0,0,NA
"E2","V2M3",25110,"<40 cm",0,0,NA
"E2","V2M3",25110,"40-80 cm",0,0,NA
"E2","V2M3",25110,"80-120 cm",0,0,NA
"E2","V2M3",25110,"120-160 cm",0,0,NA
"E2","V2M3",25110,"160-200 cm",0,0,NA
"E2","V2M3",25110,">200 cm",0,0,NA
"E2","V2M3",26101,"<40 cm",0,0,NA
"E2","V2M3",26101,"40-80 cm",0,0,NA
"E2","V2M3",26101,"80-120 cm",0,0,NA
"E2","V2M3",26101,"120-160 cm",0,0,NA
"E2","V2M3",26101,"160-200 cm",0,0,NA
"E2","V2M3",26101,">200 cm",0,0,NA
"E2","V2M3",26102,"<40 cm",0,0,NA
"E2","V2M3",26102,"40-80 cm",0,0,NA
"E2","V2M3",26102,"80-120 cm",0,0,NA
"E2","V2M3",26102,"120-160 cm",0,0,NA
"E2","V2M3",26102,"160-200 cm",0,0,NA
"E2","V2M3",26102,">200 cm",0,0,NA
"E2","V2M3",26103,"<40 cm",0,0,NA
"E2","V2M3",26103,"40-80 cm",0,0,NA
"E2","V2M3",26103,"80-120 cm",0,0,NA
"E2","V2M3",26103,"120-160 cm",0,0,NA
"E2","V2M3",26103,"160-200 cm",0,0,NA
"E2","V2M3",26103,">200 cm",0,0,NA
"E2","V2M3",26104,"<40 cm",0,0,NA
"E2","V2M3",26104,"40-80 cm",0,0,NA
"E2","V2M3",26104,"80-120 cm",0,0,NA
"E2","V2M3",26104,"120-160 cm",0,0,NA
"E2","V2M3",26104,"160-200 cm",0,0,NA
"E2","V2M3",26104,">200 cm",0,0,NA
"E2","V2M3",26105,"<40 cm",0,0,NA
"E2","V2M3",26105,"40-80 cm",0,0,NA
"E2","V2M3",26105,"80-120 cm",0,0,NA
"E2","V2M3",26105,"120-160 cm",0,0,NA
"E2","V2M3",26105,"160-200 cm",0,0,NA
"E2","V2M3",26105,">200 cm",0,0,NA
"E2","V2M3",26106,"<40 cm",0,0,NA
"E2","V2M3",26106,"40-80 cm",0,0,NA
"E2","V2M3",26106,"80-120 cm",0,0,NA
"E2","V2M3",26106,"120-160 cm",0,0,NA
"E2","V2M3",26106,"160-200 cm",0,0,NA
"E2","V2M3",26106,">200 cm",0,0,NA
"E2","V2M3",26107,"<40 cm",0,0,NA
"E2","V2M3",26107,"40-80 cm",0,0,NA
"E2","V2M3",26107,"80-120 cm",0,0,NA
"E2","V2M3",26107,"120-160 cm",0,0,NA
"E2","V2M3",26107,"160-200 cm",0,0,NA
"E2","V2M3",26107,">200 cm",0,0,NA
"E2","V2M3",26108,"<40 cm",0,0,NA
"E2","V2M3",26108,"40-80 cm",0,0,NA
"E2","V2M3",26108,"80-120 cm",0,0,NA
"E2","V2M3",26108,"120-160 cm",0,0,NA
"E2","V2M3",26108,"160-200 cm",0,0,NA
"E2","V2M3",26108,">200 cm",0,0,NA
"E2","V2M3",26109,"<40 cm",0,0,NA
"E2","V2M3",26109,"40-80 cm",0,0,NA
"E2","V2M3",26109,"80-120 cm",0,0,NA
"E2","V2M3",26109,"120-160 cm",0,0,NA
"E2","V2M3",26109,"160-200 cm",0,0,NA
"E2","V2M3",26109,">200 cm",0,0,NA
"E2","V2M3",26110,"<40 cm",0,0,NA
"E2","V2M3",26110,"40-80 cm",0,0,NA
"E2","V2M3",26110,"80-120 cm",0,0,NA
"E2","V2M3",26110,"120-160 cm",0,0,NA
"E2","V2M3",26110,"160-200 cm",0,0,NA
"E2","V2M3",26110,">200 cm",0,0,NA
"E2","V2M3",27101,"<40 cm",0,0,NA
"E2","V2M3",27101,"40-80 cm",0,0,NA
"E2","V2M3",27101,"80-120 cm",0,0,NA
"E2","V2M3",27101,"120-160 cm",0,0,NA
"E2","V2M3",27101,"160-200 cm",0,0,NA
"E2","V2M3",27101,">200 cm",0,0,NA
"E2","V2M3",27102,"<40 cm",0,0,NA
"E2","V2M3",27102,"40-80 cm",0,0,NA
"E2","V2M3",27102,"80-120 cm",0,0,NA
"E2","V2M3",27102,"120-160 cm",0,0,NA
"E2","V2M3",27102,"160-200 cm",0,0,NA
"E2","V2M3",27102,">200 cm",0,0,NA
"E2","V2M3",27103,"<40 cm",0,0,NA
"E2","V2M3",27103,"40-80 cm",0,0,NA
"E2","V2M3",27103,"80-120 cm",0,0,NA
"E2","V2M3",27103,"120-160 cm",0,0,NA
"E2","V2M3",27103,"160-200 cm",0,0,NA
"E2","V2M3",27103,">200 cm",0,0,NA
"E2","V2M3",27104,"<40 cm",0,0,NA
"E2","V2M3",27104,"40-80 cm",0,0,NA
"E2","V2M3",27104,"80-120 cm",0,0,NA
"E2","V2M3",27104,"120-160 cm",0,0,NA
"E2","V2M3",27104,"160-200 cm",0,0,NA
"E2","V2M3",27104,">200 cm",0,0,NA
"E2","V2M3",27105,"<40 cm",0,0,NA
"E2","V2M3",27105,"40-80 cm",0,0,NA
"E2","V2M3",27105,"80-120 cm",0,0,NA
"E2","V2M3",27105,"120-160 cm",0,0,NA
"E2","V2M3",27105,"160-200 cm",0,0,NA
"E2","V2M3",27105,">200 cm",0,0,NA
"E2","V2M3",27106,"<40 cm",0,0,NA
"E2","V2M3",27106,"40-80 cm",0,0,NA
"E2","V2M3",27106,"80-120 cm",0,0,NA
"E2","V2M3",27106,"120-160 cm",0,0,NA
"E2","V2M3",27106,"160-200 cm",0,0,NA
"E2","V2M3",27106,">200 cm",0,0,NA
"E2","V2M3",27107,"<40 cm",0,0,NA
"E2","V2M3",27107,"40-80 cm",0,0,NA
"E2","V2M3",27107,"80-120 cm",0,0,NA
"E2","V2M3",27107,"120-160 cm",0,0,NA
"E2","V2M3",27107,"160-200 cm",0,0,NA
"E2","V2M3",27107,">200 cm",0,0,NA
"E2","V2M3",27108,"<40 cm",0,0,NA
"E2","V2M3",27108,"40-80 cm",0,0,NA
"E2","V2M3",27108,"80-120 cm",0,0,NA
"E2","V2M3",27108,"120-160 cm",0,0,NA
"E2","V2M3",27108,"160-200 cm",0,0,NA
"E2","V2M3",27108,">200 cm",0,0,NA
"E2","V2M3",27109,"<40 cm",0,0,NA
"E2","V2M3",27109,"40-80 cm",0,0,NA
"E2","V2M3",27109,"80-120 cm",0,0,NA
"E2","V2M3",27109,"120-160 cm",0,0,NA
"E2","V2M3",27109,"160-200 cm",0,0,NA
"E2","V2M3",27109,">200 cm",0,0,NA
"E2","V2M3",27110,"<40 cm",0,0,NA
"E2","V2M3",27110,"40-80 cm",0,0,NA
"E2","V2M3",27110,"80-120 cm",0,0,NA
"E2","V2M3",27110,"120-160 cm",0,0,NA
"E2","V2M3",27110,"160-200 cm",0,0,NA
"E2","V2M3",27110,">200 cm",0,0,NA
"E2","V2M3",28101,"<40 cm",0,0,NA
"E2","V2M3",28101,"40-80 cm",0,0,NA
"E2","V2M3",28101,"80-120 cm",0,0,NA
"E2","V2M3",28101,"120-160 cm",0,0,NA
"E2","V2M3",28101,"160-200 cm",0,0,NA
"E2","V2M3",28101,">200 cm",0,0,NA
"E2","V2M3",28102,"<40 cm",0,0,NA
"E2","V2M3",28102,"40-80 cm",0,0,NA
"E2","V2M3",28102,"80-120 cm",0,0,NA
"E2","V2M3",28102,"120-160 cm",0,0,NA
"E2","V2M3",28102,"160-200 cm",0,0,NA
"E2","V2M3",28102,">200 cm",0,0,NA
"E2","V2M3",28103,"<40 cm",0,0,NA
"E2","V2M3",28103,"40-80 cm",0,0,NA
"E2","V2M3",28103,"80-120 cm",0,0,NA
"E2","V2M3",28103,"120-160 cm",0,0,NA
"E2","V2M3",28103,"160-200 cm",0,0,NA
"E2","V2M3",28103,">200 cm",0,0,NA
"E2","V2M3",28104,"<40 cm",0,0,NA
"E2","V2M3",28104,"40-80 cm",0,0,NA
"E2","V2M3",28104,"80-120 cm",0,0,NA
"E2","V2M3",28104,"120-160 cm",0,0,NA
"E2","V2M3",28104,"160-200 cm",0,0,NA
"E2","V2M3",28104,">200 cm",0,0,NA
"E2","V2M3",28105,"<40 cm",0,0,NA
"E2","V2M3",28105,"40-80 cm",0,0,NA
"E2","V2M3",28105,"80-120 cm",0,0,NA
"E2","V2M3",28105,"120-160 cm",0,0,NA
"E2","V2M3",28105,"160-200 cm",0,0,NA
"E2","V2M3",28105,">200 cm",0,0,NA
"E2","V2M3",28106,"<40 cm",0,0,NA
"E2","V2M3",28106,"40-80 cm",0,0,NA
"E2","V2M3",28106,"80-120 cm",0,0,NA
"E2","V2M3",28106,"120-160 cm",0,0,NA
"E2","V2M3",28106,"160-200 cm",0,0,NA
"E2","V2M3",28106,">200 cm",0,0,NA
"E2","V2M3",28107,"<40 cm",0,0,NA
"E2","V2M3",28107,"40-80 cm",0,0,NA
"E2","V2M3",28107,"80-120 cm",0,0,NA
"E2","V2M3",28107,"120-160 cm",0,0,NA
"E2","V2M3",28107,"160-200 cm",0,0,NA
"E2","V2M3",28107,">200 cm",0,0,NA
"E2","V2M3",28108,"<40 cm",0,0,NA
"E2","V2M3",28108,"40-80 cm",0,0,NA
"E2","V2M3",28108,"80-120 cm",0,0,NA
"E2","V2M3",28108,"120-160 cm",0,0,NA
"E2","V2M3",28108,"160-200 cm",0,0,NA
"E2","V2M3",28108,">200 cm",0,0,NA
"E2","V2M3",28109,"<40 cm",0,0,NA
"E2","V2M3",28109,"40-80 cm",0,0,NA
"E2","V2M3",28109,"80-120 cm",0,0,NA
"E2","V2M3",28109,"120-160 cm",0,0,NA
"E2","V2M3",28109,"160-200 cm",0,0,NA
"E2","V2M3",28109,">200 cm",0,0,NA
"E2","V2M3",28110,"<40 cm",0,0,NA
"E2","V2M3",28110,"40-80 cm",0,0,NA
"E2","V2M3",28110,"80-120 cm",0,0,NA
"E2","V2M3",28110,"120-160 cm",0,0,NA
"E2","V2M3",28110,"160-200 cm",0,0,NA
"E2","V2M3",28110,">200 cm",0,0,NA
"E2","V2M3",29101,"<40 cm",0,0,NA
"E2","V2M3",29101,"40-80 cm",0,0,NA
"E2","V2M3",29101,"80-120 cm",0,0,NA
"E2","V2M3",29101,"120-160 cm",0,0,NA
"E2","V2M3",29101,"160-200 cm",0,0,NA
"E2","V2M3",29101,">200 cm",0,0,NA
"E2","V2M3",29102,"<40 cm",0,0,NA
"E2","V2M3",29102,"40-80 cm",0,0,NA
"E2","V2M3",29102,"80-120 cm",0,0,NA
"E2","V2M3",29102,"120-160 cm",0,0,NA
"E2","V2M3",29102,"160-200 cm",0,0,NA
"E2","V2M3",29102,">200 cm",0,0,NA
"E2","V2M3",29103,"<40 cm",0,0,NA
"E2","V2M3",29103,"40-80 cm",0,0,NA
"E2","V2M3",29103,"80-120 cm",0,0,NA
"E2","V2M3",29103,"120-160 cm",0,0,NA
"E2","V2M3",29103,"160-200 cm",0,0,NA
"E2","V2M3",29103,">200 cm",0,0,NA
"E2","V2M3",29104,"<40 cm",0,0,NA
"E2","V2M3",29104,"40-80 cm",0,0,NA
"E2","V2M3",29104,"80-120 cm",0,0,NA
"E2","V2M3",29104,"120-160 cm",0,0,NA
"E2","V2M3",29104,"160-200 cm",0,0,NA
"E2","V2M3",29104,">200 cm",0,0,NA
"E2","V2M3",29105,"<40 cm",0,0,NA
"E2","V2M3",29105,"40-80 cm",0,0,NA
"E2","V2M3",29105,"80-120 cm",0,0,NA
"E2","V2M3",29105,"120-160 cm",0,0,NA
"E2","V2M3",29105,"160-200 cm",0,0,NA
"E2","V2M3",29105,">200 cm",0,0,NA
"E2","V2M3",29106,"<40 cm",0,0,NA
"E2","V2M3",29106,"40-80 cm",0,0,NA
"E2","V2M3",29106,"80-120 cm",0,0,NA
"E2","V2M3",29106,"120-160 cm",0,0,NA
"E2","V2M3",29106,"160-200 cm",0,0,NA
"E2","V2M3",29106,">200 cm",0,0,NA
"E2","V2M3",29107,"<40 cm",0,0,NA
"E2","V2M3",29107,"40-80 cm",0,0,NA
"E2","V2M3",29107,"80-120 cm",0,0,NA
"E2","V2M3",29107,"120-160 cm",0,0,NA
"E2","V2M3",29107,"160-200 cm",0,0,NA
"E2","V2M3",29107,">200 cm",0,0,NA
"E2","V2M3",29108,"<40 cm",0,0,NA
"E2","V2M3",29108,"40-80 cm",0,0,NA
"E2","V2M3",29108,"80-120 cm",0,0,NA
"E2","V2M3",29108,"120-160 cm",0,0,NA
"E2","V2M3",29108,"160-200 cm",0,0,NA
"E2","V2M3",29108,">200 cm",0,0,NA
"E2","V2M3",29109,"<40 cm",0,0,NA
"E2","V2M3",29109,"40-80 cm",0,0,NA
"E2","V2M3",29109,"80-120 cm",0,0,NA
"E2","V2M3",29109,"120-160 cm",0,0,NA
"E2","V2M3",29109,"160-200 cm",0,0,NA
"E2","V2M3",29109,">200 cm",0,0,NA
"E2","V2M3",29110,"<40 cm",0,0,NA
"E2","V2M3",29110,"40-80 cm",0,0,NA
"E2","V2M3",29110,"80-120 cm",0,0,NA
"E2","V2M3",29110,"120-160 cm",0,0,NA
"E2","V2M3",29110,"160-200 cm",0,0,NA
"E2","V2M3",29110,">200 cm",0,0,NA
"E2","V2M3",30101,"<40 cm",0,0,NA
"E2","V2M3",30101,"40-80 cm",0,0,NA
"E2","V2M3",30101,"80-120 cm",0,0,NA
"E2","V2M3",30101,"120-160 cm",0,0,NA
"E2","V2M3",30101,"160-200 cm",0,0,NA
"E2","V2M3",30101,">200 cm",0,0,NA
"E2","V2M3",30102,"<40 cm",0,0,NA
"E2","V2M3",30102,"40-80 cm",0,0,NA
"E2","V2M3",30102,"80-120 cm",0,0,NA
"E2","V2M3",30102,"120-160 cm",0,0,NA
"E2","V2M3",30102,"160-200 cm",0,0,NA
"E2","V2M3",30102,">200 cm",0,0,NA
"E2","V2M3",30103,"<40 cm",0,0,NA
"E2","V2M3",30103,"40-80 cm",0,0,NA
"E2","V2M3",30103,"80-120 cm",0,0,NA
"E2","V2M3",30103,"120-160 cm",0,0,NA
"E2","V2M3",30103,"160-200 cm",0,0,NA
"E2","V2M3",30103,">200 cm",0,0,NA
"E2","V2M3",30104,"<40 cm",0,0,NA
"E2","V2M3",30104,"40-80 cm",0,0,NA
"E2","V2M3",30104,"80-120 cm",0,0,NA
"E2","V2M3",30104,"120-160 cm",0,0,NA
"E2","V2M3",30104,"160-200 cm",0,0,NA
"E2","V2M3",30104,">200 cm",0,0,NA
"E2","V2M3",30105,"<40 cm",0,0,NA
"E2","V2M3",30105,"40-80 cm",0,0,NA
"E2","V2M3",30105,"80-120 cm",0,0,NA
"E2","V2M3",30105,"120-160 cm",0,0,NA
"E2","V2M3",30105,"160-200 cm",0,0,NA
"E2","V2M3",30105,">200 cm",0,0,NA
"E2","V2M3",30106,"<40 cm",0,0,NA
"E2","V2M3",30106,"40-80 cm",0,0,NA
"E2","V2M3",30106,"80-120 cm",0,0,NA
"E2","V2M3",30106,"120-160 cm",0,0,NA
"E2","V2M3",30106,"160-200 cm",0,0,NA
"E2","V2M3",30106,">200 cm",0,0,NA
"E2","V2M3",30107,"<40 cm",0,0,NA
"E2","V2M3",30107,"40-80 cm",0,0,NA
"E2","V2M3",30107,"80-120 cm",0,0,NA
"E2","V2M3",30107,"120-160 cm",0,0,NA
"E2","V2M3",30107,"160-200 cm",0,0,NA
"E2","V2M3",30107,">200 cm",0,0,NA
"E2","V2M3",30108,"<40 cm",0,0,NA
"E2","V2M3",30108,"40-80 cm",0,0,NA
"E2","V2M3",30108,"80-120 cm",0,0,NA
"E2","V2M3",30108,"120-160 cm",0,0,NA
"E2","V2M3",30108,"160-200 cm",0,0,NA
"E2","V2M3",30108,">200 cm",0,0,NA
"E2","V2M3",30109,"<40 cm",0,0,NA
"E2","V2M3",30109,"40-80 cm",0,0,NA
"E2","V2M3",30109,"80-120 cm",0,0,NA
"E2","V2M3",30109,"120-160 cm",0,0,NA
"E2","V2M3",30109,"160-200 cm",0,0,NA
"E2","V2M3",30109,">200 cm",0,0,NA
"E2","V2M3",30110,"<40 cm",0,0,NA
"E2","V2M3",30110,"40-80 cm",0,0,NA
"E2","V2M3",30110,"80-120 cm",0,0,NA
"E2","V2M3",30110,"120-160 cm",0,0,NA
"E2","V2M3",30110,"160-200 cm",0,0,NA
"E2","V2M3",30110,">200 cm",0,0,NA
"E2","V2M4",1101,"<40 cm",185,250,0.74
"E2","V2M4",1101,"40-80 cm",9,250,0.036
"E2","V2M4",1101,"80-120 cm",3,250,0.012
"E2","V2M4",1101,"120-160 cm",4,250,0.016
"E2","V2M4",1101,"160-200 cm",3,250,0.012
"E2","V2M4",1101,">200 cm",46,250,0.184
"E2","V2M4",1102,"<40 cm",176,250,0.704
"E2","V2M4",1102,"40-80 cm",3,250,0.012
"E2","V2M4",1102,"80-120 cm",5,250,0.02
"E2","V2M4",1102,"120-160 cm",5,250,0.02
"E2","V2M4",1102,"160-200 cm",3,250,0.012
"E2","V2M4",1102,">200 cm",58,250,0.232
"E2","V2M4",1103,"<40 cm",185,250,0.74
"E2","V2M4",1103,"40-80 cm",6,250,0.024
"E2","V2M4",1103,"80-120 cm",4,250,0.016
"E2","V2M4",1103,"120-160 cm",7,250,0.028
"E2","V2M4",1103,"160-200 cm",6,250,0.024
"E2","V2M4",1103,">200 cm",42,250,0.168
"E2","V2M4",1104,"<40 cm",0,0,NA
"E2","V2M4",1104,"40-80 cm",0,0,NA
"E2","V2M4",1104,"80-120 cm",0,0,NA
"E2","V2M4",1104,"120-160 cm",0,0,NA
"E2","V2M4",1104,"160-200 cm",0,0,NA
"E2","V2M4",1104,">200 cm",0,0,NA
"E2","V2M4",1105,"<40 cm",0,0,NA
"E2","V2M4",1105,"40-80 cm",0,0,NA
"E2","V2M4",1105,"80-120 cm",0,0,NA
"E2","V2M4",1105,"120-160 cm",0,0,NA
"E2","V2M4",1105,"160-200 cm",0,0,NA
"E2","V2M4",1105,">200 cm",0,0,NA
"E2","V2M4",1106,"<40 cm",0,0,NA
"E2","V2M4",1106,"40-80 cm",0,0,NA
"E2","V2M4",1106,"80-120 cm",0,0,NA
"E2","V2M4",1106,"120-160 cm",0,0,NA
"E2","V2M4",1106,"160-200 cm",0,0,NA
"E2","V2M4",1106,">200 cm",0,0,NA
"E2","V2M4",1107,"<40 cm",0,0,NA
"E2","V2M4",1107,"40-80 cm",0,0,NA
"E2","V2M4",1107,"80-120 cm",0,0,NA
"E2","V2M4",1107,"120-160 cm",0,0,NA
"E2","V2M4",1107,"160-200 cm",0,0,NA
"E2","V2M4",1107,">200 cm",0,0,NA
"E2","V2M4",1108,"<40 cm",0,0,NA
"E2","V2M4",1108,"40-80 cm",0,0,NA
"E2","V2M4",1108,"80-120 cm",0,0,NA
"E2","V2M4",1108,"120-160 cm",0,0,NA
"E2","V2M4",1108,"160-200 cm",0,0,NA
"E2","V2M4",1108,">200 cm",0,0,NA
"E2","V2M4",1109,"<40 cm",0,0,NA
"E2","V2M4",1109,"40-80 cm",0,0,NA
"E2","V2M4",1109,"80-120 cm",0,0,NA
"E2","V2M4",1109,"120-160 cm",0,0,NA
"E2","V2M4",1109,"160-200 cm",0,0,NA
"E2","V2M4",1109,">200 cm",0,0,NA
"E2","V2M4",1110,"<40 cm",0,0,NA
"E2","V2M4",1110,"40-80 cm",0,0,NA
"E2","V2M4",1110,"80-120 cm",0,0,NA
"E2","V2M4",1110,"120-160 cm",0,0,NA
"E2","V2M4",1110,"160-200 cm",0,0,NA
"E2","V2M4",1110,">200 cm",0,0,NA
"E2","V2M4",2101,"<40 cm",200,250,0.8
"E2","V2M4",2101,"40-80 cm",9,250,0.036
"E2","V2M4",2101,"80-120 cm",2,250,0.008
"E2","V2M4",2101,"120-160 cm",6,250,0.024
"E2","V2M4",2101,"160-200 cm",7,250,0.028
"E2","V2M4",2101,">200 cm",26,250,0.104
"E2","V2M4",2102,"<40 cm",185,250,0.74
"E2","V2M4",2102,"40-80 cm",3,250,0.012
"E2","V2M4",2102,"80-120 cm",8,250,0.032
"E2","V2M4",2102,"120-160 cm",7,250,0.028
"E2","V2M4",2102,"160-200 cm",9,250,0.036
"E2","V2M4",2102,">200 cm",38,250,0.152
"E2","V2M4",2103,"<40 cm",196,250,0.784
"E2","V2M4",2103,"40-80 cm",3,250,0.012
"E2","V2M4",2103,"80-120 cm",5,250,0.02
"E2","V2M4",2103,"120-160 cm",9,250,0.036
"E2","V2M4",2103,"160-200 cm",5,250,0.02
"E2","V2M4",2103,">200 cm",32,250,0.128
"E2","V2M4",2104,"<40 cm",0,0,NA
"E2","V2M4",2104,"40-80 cm",0,0,NA
"E2","V2M4",2104,"80-120 cm",0,0,NA
"E2","V2M4",2104,"120-160 cm",0,0,NA
"E2","V2M4",2104,"160-200 cm",0,0,NA
"E2","V2M4",2104,">200 cm",0,0,NA
"E2","V2M4",2105,"<40 cm",0,0,NA
"E2","V2M4",2105,"40-80 cm",0,0,NA
"E2","V2M4",2105,"80-120 cm",0,0,NA
"E2","V2M4",2105,"120-160 cm",0,0,NA
"E2","V2M4",2105,"160-200 cm",0,0,NA
"E2","V2M4",2105,">200 cm",0,0,NA
"E2","V2M4",2106,"<40 cm",0,0,NA
"E2","V2M4",2106,"40-80 cm",0,0,NA
"E2","V2M4",2106,"80-120 cm",0,0,NA
"E2","V2M4",2106,"120-160 cm",0,0,NA
"E2","V2M4",2106,"160-200 cm",0,0,NA
"E2","V2M4",2106,">200 cm",0,0,NA
"E2","V2M4",2107,"<40 cm",0,0,NA
"E2","V2M4",2107,"40-80 cm",0,0,NA
"E2","V2M4",2107,"80-120 cm",0,0,NA
"E2","V2M4",2107,"120-160 cm",0,0,NA
"E2","V2M4",2107,"160-200 cm",0,0,NA
"E2","V2M4",2107,">200 cm",0,0,NA
"E2","V2M4",2108,"<40 cm",0,0,NA
"E2","V2M4",2108,"40-80 cm",0,0,NA
"E2","V2M4",2108,"80-120 cm",0,0,NA
"E2","V2M4",2108,"120-160 cm",0,0,NA
"E2","V2M4",2108,"160-200 cm",0,0,NA
"E2","V2M4",2108,">200 cm",0,0,NA
"E2","V2M4",2109,"<40 cm",0,0,NA
"E2","V2M4",2109,"40-80 cm",0,0,NA
"E2","V2M4",2109,"80-120 cm",0,0,NA
"E2","V2M4",2109,"120-160 cm",0,0,NA
"E2","V2M4",2109,"160-200 cm",0,0,NA
"E2","V2M4",2109,">200 cm",0,0,NA
"E2","V2M4",2110,"<40 cm",0,0,NA
"E2","V2M4",2110,"40-80 cm",0,0,NA
"E2","V2M4",2110,"80-120 cm",0,0,NA
"E2","V2M4",2110,"120-160 cm",0,0,NA
"E2","V2M4",2110,"160-200 cm",0,0,NA
"E2","V2M4",2110,">200 cm",0,0,NA
"E2","V2M4",3101,"<40 cm",192,250,0.768
"E2","V2M4",3101,"40-80 cm",5,250,0.02
"E2","V2M4",3101,"80-120 cm",4,250,0.016
"E2","V2M4",3101,"120-160 cm",4,250,0.016
"E2","V2M4",3101,"160-200 cm",3,250,0.012
"E2","V2M4",3101,">200 cm",42,250,0.168
"E2","V2M4",3102,"<40 cm",177,250,0.708
"E2","V2M4",3102,"40-80 cm",2,250,0.008
"E2","V2M4",3102,"80-120 cm",6,250,0.024
"E2","V2M4",3102,"120-160 cm",7,250,0.028
"E2","V2M4",3102,"160-200 cm",4,250,0.016
"E2","V2M4",3102,">200 cm",54,250,0.216
"E2","V2M4",3103,"<40 cm",188,250,0.752
"E2","V2M4",3103,"40-80 cm",6,250,0.024
"E2","V2M4",3103,"80-120 cm",3,250,0.012
"E2","V2M4",3103,"120-160 cm",8,250,0.032
"E2","V2M4",3103,"160-200 cm",4,250,0.016
"E2","V2M4",3103,">200 cm",41,250,0.164
"E2","V2M4",3104,"<40 cm",0,0,NA
"E2","V2M4",3104,"40-80 cm",0,0,NA
"E2","V2M4",3104,"80-120 cm",0,0,NA
"E2","V2M4",3104,"120-160 cm",0,0,NA
"E2","V2M4",3104,"160-200 cm",0,0,NA
"E2","V2M4",3104,">200 cm",0,0,NA
"E2","V2M4",3105,"<40 cm",0,0,NA
"E2","V2M4",3105,"40-80 cm",0,0,NA
"E2","V2M4",3105,"80-120 cm",0,0,NA
"E2","V2M4",3105,"120-160 cm",0,0,NA
"E2","V2M4",3105,"160-200 cm",0,0,NA
"E2","V2M4",3105,">200 cm",0,0,NA
"E2","V2M4",3106,"<40 cm",0,0,NA
"E2","V2M4",3106,"40-80 cm",0,0,NA
"E2","V2M4",3106,"80-120 cm",0,0,NA
"E2","V2M4",3106,"120-160 cm",0,0,NA
"E2","V2M4",3106,"160-200 cm",0,0,NA
"E2","V2M4",3106,">200 cm",0,0,NA
"E2","V2M4",3107,"<40 cm",0,0,NA
"E2","V2M4",3107,"40-80 cm",0,0,NA
"E2","V2M4",3107,"80-120 cm",0,0,NA
"E2","V2M4",3107,"120-160 cm",0,0,NA
"E2","V2M4",3107,"160-200 cm",0,0,NA
"E2","V2M4",3107,">200 cm",0,0,NA
"E2","V2M4",3108,"<40 cm",0,0,NA
"E2","V2M4",3108,"40-80 cm",0,0,NA
"E2","V2M4",3108,"80-120 cm",0,0,NA
"E2","V2M4",3108,"120-160 cm",0,0,NA
"E2","V2M4",3108,"160-200 cm",0,0,NA
"E2","V2M4",3108,">200 cm",0,0,NA
"E2","V2M4",3109,"<40 cm",0,0,NA
"E2","V2M4",3109,"40-80 cm",0,0,NA
"E2","V2M4",3109,"80-120 cm",0,0,NA
"E2","V2M4",3109,"120-160 cm",0,0,NA
"E2","V2M4",3109,"160-200 cm",0,0,NA
